YEAR,STATE,ENERGY SOURCE,GENERATION (Megawatthours),,,,,,
1991,IA,Petroleum,"49,892",,,,,,
1991,ID,Total,"9,428,619",,,,,,
1991,ID,Coal,"16,359",,,,,,
1991,ID,Hydroelectric Conventional,"8,745,279",,,,,,
1991,ID,Natural Gas,"107,243",,,,,,
1991,ID,Other,"61,948",,,,,,
1991,ID,Other Biomass,"9,784",,,,,,
1991,ID,Petroleum,361,,,,,,
1991,ID,Wood and Wood Derived Fuels,"487,645",,,,,,
1991,IL,Total,"130,274,345",,,,,,
1991,IL,Coal,"55,060,170",,,,,,
1991,IL,Hydroelectric Conventional,"134,457",,,,,,
1991,IL,Natural Gas,"1,735,870",,,,,,
1991,IL,Nuclear,"71,866,091",,,,,,
1991,IL,Other Biomass,"182,055",,,,,,
1991,IL,Other Gases,"385,381",,,,,,
1991,IL,Petroleum,"910,110",,,,,,
1991,IL,Wood and Wood Derived Fuels,211,,,,,,
1991,IN,Total,"101,981,299",,,,,,
1991,IN,Coal,"97,457,227",,,,,,
1991,IN,Hydroelectric Conventional,"399,051",,,,,,
1991,IN,Natural Gas,"1,454,748",,,,,,
1991,IN,Other Biomass,"33,114",,,,,,
1991,IN,Other Gases,"2,107,806",,,,,,
1991,IN,Petroleum,"529,353",,,,,,
1991,KS,Total,"32,630,743",,,,,,
1991,KS,Coal,"23,435,008",,,,,,
1991,KS,Hydroelectric Conventional,"10,567",,,,,,
1991,KS,Natural Gas,"3,265,529",,,,,,
1991,KS,Nuclear,"5,858,613",,,,,,
1991,KS,Petroleum,"60,984",,,,,,
1991,KS,Wind,42,,,,,,
1991,KY,Total,"75,505,081",,,,,,
1991,KY,Coal,"71,713,851",,,,,,
1991,KY,Hydroelectric Conventional,"3,657,801",,,,,,
1991,KY,Natural Gas,"21,871",,,,,,
1991,KY,Petroleum,"111,558",,,,,,
1991,LA,Total,"74,972,693",,,,,,
1991,LA,Coal,"18,968,479",,,,,,
1991,LA,Hydroelectric Conventional,"656,492",,,,,,
1991,LA,Natural Gas,"36,363,381",,,,,,
1991,LA,Nuclear,"13,956,196",,,,,,
1991,LA,Other,"1,583,053",,,,,,
1991,LA,Other Biomass,"91,661",,,,,,
1991,LA,Other Gases,"955,600",,,,,,
1991,LA,Petroleum,"55,760",,,,,,
1991,LA,Wood and Wood Derived Fuels,"2,342,071",,,,,,
1991,MA,Total,"41,019,791",,,,,,
1991,MA,Coal,"11,985,593",,,,,,
1991,MA,Hydroelectric Conventional,"1,114,929",,,,,,
1991,MA,Natural Gas,"6,329,862",,,,,,
1991,MA,Nuclear,"4,416,611",,,,,,
1991,MA,Other Biomass,"1,634,651",,,,,,
1991,MA,Other Gases,800,,,,,,
1991,MA,Petroleum,"16,159,825",,,,,,
1991,MA,Pumped Storage,"-622,480",,,,,,
1991,MD,Total,"39,850,884",,,,,,
1991,MD,Coal,"22,835,671",,,,,,
1991,MD,Hydroelectric Conventional,"1,407,287",,,,,,
1991,MD,Natural Gas,"1,517,463",,,,,,
1991,MD,Nuclear,"9,036,100",,,,,,
1991,MD,Other Biomass,"336,551",,,,,,
1991,MD,Other Gases,"478,704",,,,,,
1991,MD,Petroleum,"4,078,506",,,,,,
1991,MD,Wood and Wood Derived Fuels,"160,602",,,,,,
1991,ME,Total,"17,344,783",,,,,,
1991,ME,Coal,"857,960",,,,,,
1991,ME,Hydroelectric Conventional,"3,817,231",,,,,,
1991,ME,Natural Gas,"49,101",,,,,,
1991,ME,Nuclear,"6,264,366",,,,,,
1991,ME,Other Biomass,"384,419",,,,,,
1991,ME,Petroleum,"2,152,209",,,,,,
1991,ME,Wood and Wood Derived Fuels,"3,819,497",,,,,,
1991,MI,Total,"105,978,124",,,,,,
1991,MI,Coal,"66,878,223",,,,,,
1991,MI,Hydroelectric Conventional,"1,751,668",,,,,,
1991,MI,Natural Gas,"8,499,078",,,,,,
1991,MI,Nuclear,"27,021,214",,,,,,
1991,MI,Other,"28,221",,,,,,
1991,MI,Other Biomass,"504,978",,,,,,
1991,MI,Other Gases,"217,829",,,,,,
1991,MI,Petroleum,"658,567",,,,,,
1991,MI,Pumped Storage,"-795,785",,,,,,
1991,MI,Wood and Wood Derived Fuels,"1,214,131",,,,,,
1991,MN,Total,"42,132,110",,,,,,
1991,MN,Coal,"26,783,813",,,,,,
1991,MN,Hydroelectric Conventional,"1,037,092",,,,,,
1991,MN,Natural Gas,"803,940",,,,,,
1991,MN,Nuclear,"12,059,055",,,,,,
1991,MN,Other Biomass,"439,811",,,,,,
1991,MN,Petroleum,"583,697",,,,,,
1991,MN,Wind,237,,,,,,
1991,MN,Wood and Wood Derived Fuels,"424,465",,,,,,
1991,MO,Total,"60,474,726",,,,,,
1991,MO,Coal,"48,211,692",,,,,,
1991,MO,Hydroelectric Conventional,"1,119,389",,,,,,
1991,MO,Natural Gas,"1,093,001",,,,,,
1991,MO,Nuclear,"9,979,371",,,,,,
1991,MO,Petroleum,"119,145",,,,,,
1991,MO,Pumped Storage,"-47,872",,,,,,
1991,MS,Total,"25,876,616",,,,,,
1991,MS,Coal,"8,790,265",,,,,,
1991,MS,Natural Gas,"5,718,936",,,,,,
1991,MS,Nuclear,"9,132,933",,,,,,
1991,MS,Petroleum,"396,188",,,,,,
1991,MS,Wood and Wood Derived Fuels,"1,838,294",,,,,,
1991,MT,Total,"28,553,148",,,,,,
1991,MT,Coal,"16,432,520",,,,,,
1991,MT,Hydroelectric Conventional,"11,970,007",,,,,,
1991,MT,Natural Gas,"32,344",,,,,,
1991,MT,Petroleum,"19,654",,,,,,
1991,MT,Wind,0,,,,,,
1991,MT,Wood and Wood Derived Fuels,"98,623",,,,,,
1991,NC,Total,"89,375,284",,,,,,
1991,NC,Coal,"50,767,188",,,,,,
1991,NC,Hydroelectric Conventional,"5,850,120",,,,,,
1991,NC,Natural Gas,"385,907",,,,,,
1991,NC,Nuclear,"30,312,425",,,,,,
1991,NC,Other,"226,926",,,,,,
1991,NC,Other Biomass,"44,128",,,,,,
1991,NC,Petroleum,"275,785",,,,,,
1991,NC,Pumped Storage,"216,432",,,,,,
1991,NC,Wood and Wood Derived Fuels,"1,296,373",,,,,,
1991,ND,Total,"27,679,148",,,,,,
1991,ND,Coal,"25,828,747",,,,,,
1991,ND,Hydroelectric Conventional,"1,756,684",,,,,,
1991,ND,Natural Gas,940,,,,,,
1991,ND,Other Gases,"40,131",,,,,,
1991,ND,Petroleum,"52,646",,,,,,
1991,NE,Total,"23,000,347",,,,,,
1991,NE,Coal,"13,591,228",,,,,,
1991,NE,Hydroelectric Conventional,"1,044,671",,,,,,
1991,NE,Natural Gas,"303,327",,,,,,
1991,NE,Nuclear,"8,047,662",,,,,,
1991,NE,Petroleum,"13,459",,,,,,
1991,NH,Total,"14,221,341",,,,,,
1991,NH,Coal,"3,168,054",,,,,,
1991,NH,Hydroelectric Conventional,"1,585,286",,,,,,
1991,NH,Natural Gas,-1,,,,,,
1991,NH,Nuclear,"6,787,851",,,,,,
1991,NH,Other Biomass,"141,432",,,,,,
1991,NH,Petroleum,"1,592,175",,,,,,
1991,NH,Wood and Wood Derived Fuels,"946,544",,,,,,
1991,NJ,Total,"43,526,466",,,,,,
1991,NJ,Coal,"5,237,132",,,,,,
1991,NJ,Hydroelectric Conventional,"21,598",,,,,,
1991,NJ,Natural Gas,"10,592,907",,,,,,
1991,NJ,Nuclear,"24,806,606",,,,,,
1991,NJ,Other Biomass,"804,765",,,,,,
1991,NJ,Other Gases,"67,544",,,,,,
1991,NJ,Petroleum,"2,151,098",,,,,,
1991,NJ,Pumped Storage,"-155,184",,,,,,
1991,NM,Total,"25,277,222",,,,,,
1991,NM,Coal,"22,129,312",,,,,,
1991,NM,Hydroelectric Conventional,"237,108",,,,,,
1991,NM,Natural Gas,"2,863,662",,,,,,
1991,NM,Other Biomass,"14,128",,,,,,
1991,NM,Petroleum,"33,012",,,,,,
1991,NV,Total,"22,065,204",,,,,,
1991,NV,Coal,"16,365,730",,,,,,
1991,NV,Geothermal,"995,408",,,,,,
1991,NV,Hydroelectric Conventional,"2,365,050",,,,,,
1991,NV,Natural Gas,"2,094,971",,,,,,
1991,NV,Other,"1,568",,,,,,
1991,NV,Petroleum,"242,477",,,,,,
1991,NY,Total,"134,600,499",,,,,,
1991,NY,Coal,"26,659,951",,,,,,
1991,NY,Hydroelectric Conventional,"27,172,120",,,,,,
1991,NY,Natural Gas,"23,074,027",,,,,,
1991,NY,Nuclear,"28,448,293",,,,,,
1991,NY,Other Biomass,"1,660,364",,,,,,
1991,NY,Other Gases,"51,520",,,,,,
1991,NY,Petroleum,"28,220,555",,,,,,
1991,NY,Pumped Storage,"-1,007,269",,,,,,
1991,NY,Wood and Wood Derived Fuels,"320,938",,,,,,
1991,OH,Total,"134,036,497",,,,,,
1991,OH,Coal,"117,502,355",,,,,,
1991,OH,Hydroelectric Conventional,"154,224",,,,,,
1991,OH,Natural Gas,"364,566",,,,,,
1991,OH,Nuclear,"14,832,789",,,,,,
1991,OH,Other Biomass,"324,478",,,,,,
1991,OH,Other Gases,"57,312",,,,,,
1991,OH,Petroleum,"427,742",,,,,,
1991,OH,Wood and Wood Derived Fuels,"373,031",,,,,,
1991,OK,Total,"49,099,117",,,,,,
1991,OK,Coal,"28,404,639",,,,,,
1991,OK,Hydroelectric Conventional,"1,922,137",,,,,,
1991,OK,Natural Gas,"18,416,871",,,,,,
1991,OK,Other Biomass,0,,,,,,
1991,OK,Other Gases,"106,620",,,,,,
1991,OK,Petroleum,"46,069",,,,,,
1991,OK,Pumped Storage,"-65,352",,,,,,
1991,OK,Wood and Wood Derived Fuels,"268,133",,,,,,
1991,OR,Total,"47,444,889",,,,,,
1991,OR,Coal,"2,814,199",,,,,,
1991,OR,Hydroelectric Conventional,"41,088,337",,,,,,
1991,OR,Natural Gas,"1,223,154",,,,,,
1991,OR,Nuclear,"1,465,368",,,,,,
1991,OR,Other Biomass,"91,428",,,,,,
1991,OR,Petroleum,"11,000",,,,,,
1991,OR,Wind,539,,,,,,
1991,OR,Wood and Wood Derived Fuels,"750,864",,,,,,
1991,PA,Total,"172,762,709",,,,,,
1991,PA,Coal,"106,028,875",,,,,,
1991,PA,Hydroelectric Conventional,"1,920,358",,,,,,
1991,PA,Natural Gas,"2,108,889",,,,,,
1991,PA,Nuclear,"57,475,671",,,,,,
1991,PA,Other,"107,372",,,,,,
1991,PA,Other Biomass,"670,825",,,,,,
1991,PA,Other Gases,"721,051",,,,,,
1991,PA,Petroleum,"4,125,862",,,,,,
1991,PA,Pumped Storage,"-963,145",,,,,,
1991,PA,Wood and Wood Derived Fuels,"566,951",,,,,,
1991,RI,Total,"2,925,819",,,,,,
1991,RI,Coal,0,,,,,,
1991,RI,Hydroelectric Conventional,"9,946",,,,,,
1991,RI,Natural Gas,"2,749,067",,,,,,
1991,RI,Other Biomass,"72,155",,,,,,
1991,RI,Petroleum,"94,651",,,,,,
1991,SC,Total,"72,180,007",,,,,,
1991,SC,Coal,"23,821,335",,,,,,
1991,SC,Hydroelectric Conventional,"3,111,318",,,,,,
1991,SC,Natural Gas,"1,081,636",,,,,,
1991,SC,Nuclear,"43,108,073",,,,,,
1991,SC,Other,"7,945",,,,,,
1991,SC,Other Biomass,"59,411",,,,,,
1991,SC,Other Gases,"5,821",,,,,,
1991,SC,Petroleum,"180,889",,,,,,
1991,SC,Pumped Storage,"-574,257",,,,,,
1991,SC,Wood and Wood Derived Fuels,"1,377,836",,,,,,
1991,SD,Total,"6,572,666",,,,,,
1991,SD,Coal,"2,727,087",,,,,,
1991,SD,Hydroelectric Conventional,"3,828,116",,,,,,
1991,SD,Natural Gas,"9,036",,,,,,
1991,SD,Petroleum,"8,427",,,,,,
1991,TN,Total,"76,192,806",,,,,,
1991,TN,Coal,"48,236,733",,,,,,
1991,TN,Hydroelectric Conventional,"10,872,944",,,,,,
1991,TN,Natural Gas,"197,260",,,,,,
1991,TN,Nuclear,"16,586,744",,,,,,
1991,TN,Other,"38,926",,,,,,
1991,TN,Other Biomass,"36,354",,,,,,
1991,TN,Other Gases,"3,153",,,,,,
1991,TN,Petroleum,"172,265",,,,,,
1991,TN,Pumped Storage,"-376,338",,,,,,
1991,TN,Wood and Wood Derived Fuels,"424,765",,,,,,
1991,TX,Total,"286,328,708",,,,,,
1991,TX,Coal,"120,845,051",,,,,,
1991,TX,Hydroelectric Conventional,"2,224,581",,,,,,
1991,TX,Natural Gas,"136,442,893",,,,,,
1991,TX,Nuclear,"19,799,867",,,,,,
1991,TX,Other,"705,801",,,,,,
1991,TX,Other Biomass,"330,029",,,,,,
1991,TX,Other Gases,"3,320,535",,,,,,
1991,TX,Petroleum,"1,492,995",,,,,,
1991,TX,Solar Thermal and Photovoltaic,371,,,,,,
1991,TX,Wood and Wood Derived Fuels,"1,166,585",,,,,,
1991,US-TOTAL,Total,"3,073,798,885",,,,,,
1991,US-TOTAL,Coal,"1,590,622,748",,,,,,
1991,US-TOTAL,Geothermal,"15,966,444",,,,,,
1991,US-TOTAL,Hydroelectric Conventional,"288,994,189",,,,,,
1991,US-TOTAL,Natural Gas,"381,553,017",,,,,,
1991,US-TOTAL,Nuclear,"612,565,087",,,,,,
1991,US-TOTAL,Other,"4,738,849",,,,,,
1991,US-TOTAL,Other Biomass,"15,664,746",,,,,,
1991,US-TOTAL,Other Gases,"11,335,593",,,,,,
1991,US-TOTAL,Petroleum,"119,751,573",,,,,,
1991,US-TOTAL,Pumped Storage,"-4,541,435",,,,,,
1991,US-TOTAL,Solar Thermal and Photovoltaic,"471,765",,,,,,
1991,US-TOTAL,Wind,"2,950,951",,,,,,
1991,US-TOTAL,Wood and Wood Derived Fuels,"33,725,358",,,,,,
1991,UT,Total,"30,505,906",,,,,,
1991,UT,Coal,"28,887,600",,,,,,
1991,UT,Geothermal,"186,241",,,,,,
1991,UT,Hydroelectric Conventional,"626,965",,,,,,
1991,UT,Natural Gas,"549,984",,,,,,
1991,UT,Other Gases,"203,802",,,,,,
1991,UT,Petroleum,"51,314",,,,,,
1991,UT,Pumped Storage,0,,,,,,
1991,VA,Total,"54,729,094",,,,,,
1991,VA,Coal,"24,821,391",,,,,,
1991,VA,Hydroelectric Conventional,"1,080,055",,,,,,
1991,VA,Natural Gas,"1,730,887",,,,,,
1991,VA,Nuclear,"23,886,268",,,,,,
1991,VA,Other Biomass,"701,129",,,,,,
1991,VA,Petroleum,"2,353,996",,,,,,
1991,VA,Pumped Storage,"-1,037,665",,,,,,
1991,VA,Solar Thermal and Photovoltaic,33,,,,,,
1991,VA,Wood and Wood Derived Fuels,"1,193,000",,,,,,
1991,VT,Total,"5,387,985",,,,,,
1991,VT,Hydroelectric Conventional,"1,052,719",,,,,,
1991,VT,Natural Gas,"95,341",,,,,,
1991,VT,Nuclear,"4,108,314",,,,,,
1991,VT,Petroleum,"5,244",,,,,,
1991,VT,Wind,0,,,,,,
1991,VT,Wood and Wood Derived Fuels,"126,367",,,,,,
1991,WA,Total,"102,870,562",,,,,,
1991,WA,Coal,"7,944,779",,,,,,
1991,WA,Hydroelectric Conventional,"89,342,397",,,,,,
1991,WA,Natural Gas,"460,424",,,,,,
1991,WA,Nuclear,"4,229,868",,,,,,
1991,WA,Other,3,,,,,,
1991,WA,Other Biomass,"46,633",,,,,,
1991,WA,Other Gases,"97,467",,,,,,
1991,WA,Petroleum,"31,164",,,,,,
1991,WA,Pumped Storage,0,,,,,,
1991,WA,Wood and Wood Derived Fuels,"717,827",,,,,,
1991,WI,Total,"49,356,737",,,,,,
1991,WI,Coal,"34,487,009",,,,,,
1991,WI,Hydroelectric Conventional,"2,516,633",,,,,,
1991,WI,Natural Gas,"381,590",,,,,,
1991,WI,Nuclear,"10,991,419",,,,,,
1991,WI,Other Biomass,"135,688",,,,,,
1991,WI,Petroleum,"164,243",,,,,,
1991,WI,Wind,6,,,,,,
1991,WI,Wood and Wood Derived Fuels,"680,149",,,,,,
1991,WV,Total,"73,423,735",,,,,,
1991,WV,Coal,"71,867,808",,,,,,
1991,WV,Hydroelectric Conventional,"1,065,385",,,,,,
1991,WV,Natural Gas,"58,808",,,,,,
1991,WV,Other,198,,,,,,
1991,WV,Other Gases,"178,489",,,,,,
1991,WV,Petroleum,"253,047",,,,,,
1991,WY,Total,"39,298,388",,,,,,
1991,WY,Coal,"38,081,345",,,,,,
1991,WY,Hydroelectric Conventional,"735,932",,,,,,
1991,WY,Natural Gas,"321,763",,,,,,
1991,WY,Other,"47,491",,,,,,
1991,WY,Petroleum,"61,417",,,,,,
1991,WY,Wood and Wood Derived Fuels,"50,440",,,,,,
1992,AK,Total,"5,298,424",,,,,,
1992,AK,Coal,"495,795",,,,,,
1992,AK,Hydroelectric Conventional,"918,120",,,,,,
1992,AK,Natural Gas,"3,214,330",,,,,,
1992,AK,Other Biomass,"16,295",,,,,,
1992,AK,Petroleum,"521,950",,,,,,
1992,AK,Wind,0,,,,,,
1992,AK,Wood and Wood Derived Fuels,"131,934",,,,,,
1992,AL,Total,"95,234,422",,,,,,
1992,AL,Coal,"61,160,671",,,,,,
1992,AL,Hydroelectric Conventional,"10,260,023",,,,,,
1992,AL,Natural Gas,"1,396,063",,,,,,
1992,AL,Nuclear,"19,397,436",,,,,,
1992,AL,Other Biomass,"28,790",,,,,,
1992,AL,Other Gases,"328,720",,,,,,
1992,AL,Petroleum,"194,866",,,,,,
1992,AL,Wood and Wood Derived Fuels,"2,467,853",,,,,,
1992,AR,Total,"39,746,101",,,,,,
1992,AR,Coal,"20,093,600",,,,,,
1992,AR,Hydroelectric Conventional,"3,377,255",,,,,,
1992,AR,Natural Gas,"3,426,632",,,,,,
1992,AR,Nuclear,"11,325,661",,,,,,
1992,AR,Other Biomass,"14,983",,,,,,
1992,AR,Petroleum,"52,668",,,,,,
1992,AR,Pumped Storage,"2,692",,,,,,
1992,AR,Wood and Wood Derived Fuels,"1,452,610",,,,,,
1992,AZ,Total,"70,552,727",,,,,,
1992,AZ,Coal,"34,817,088",,,,,,
1992,AZ,Hydroelectric Conventional,"6,620,757",,,,,,
1992,AZ,Natural Gas,"2,975,365",,,,,,
1992,AZ,Nuclear,"25,608,706",,,,,,
1992,AZ,Petroleum,"101,915",,,,,,
1992,AZ,Pumped Storage,"290,465",,,,,,
1992,AZ,Wood and Wood Derived Fuels,"138,431",,,,,,
1992,CA,Total,"177,155,459",,,,,,
1992,CA,Coal,"3,299,510",,,,,,
1992,CA,Geothermal,"14,771,487",,,,,,
1992,CA,Hydroelectric Conventional,"20,167,410",,,,,,
1992,CA,Natural Gas,"88,704,787",,,,,,
1992,CA,Nuclear,"35,244,336",,,,,,
1992,CA,Other,"10,211",,,,,,
1992,CA,Other Biomass,"2,783,356",,,,,,
1992,CA,Other Gases,"2,714,688",,,,,,
1992,CA,Petroleum,"1,948,539",,,,,,
1992,CA,Pumped Storage,"-4,495",,,,,,
1992,CA,Solar Thermal and Photovoltaic,"399,260",,,,,,
1992,CA,Wind,"2,863,999",,,,,,
1992,CA,Wood and Wood Derived Fuels,"4,252,371",,,,,,
1992,CO,Total,"33,295,490",,,,,,
1992,CO,Coal,"30,247,748",,,,,,
1992,CO,Hydroelectric Conventional,"1,499,162",,,,,,
1992,CO,Natural Gas,"1,347,188",,,,,,
1992,CO,Other Biomass,"28,173",,,,,,
1992,CO,Petroleum,"40,888",,,,,,
1992,CO,Pumped Storage,"132,331",,,,,,
1992,CT,Total,"29,211,380",,,,,,
1992,CT,Coal,"3,717,996",,,,,,
1992,CT,Hydroelectric Conventional,"423,713",,,,,,
1992,CT,Natural Gas,"1,471,825",,,,,,
1992,CT,Nuclear,"16,770,708",,,,,,
1992,CT,Other,0,,,,,,
1992,CT,Other Biomass,"1,337,177",,,,,,
1992,CT,Other Gases,"2,819",,,,,,
1992,CT,Petroleum,"5,483,841",,,,,,
1992,CT,Pumped Storage,"3,301",,,,,,
1992,DC,Total,"73,991",,,,,,
1992,DC,Coal,0,,,,,,
1992,DC,Petroleum,"73,991",,,,,,
1992,DE,Total,"6,984,285",,,,,,
1992,DE,Coal,"4,003,881",,,,,,
1992,DE,Natural Gas,"627,975",,,,,,
1992,DE,Other,"6,315",,,,,,
1992,DE,Other Gases,"164,881",,,,,,
1992,DE,Petroleum,"2,181,233",,,,,,
1992,FL,Total,"143,777,143",,,,,,
1992,FL,Coal,"62,709,653",,,,,,
1992,FL,Hydroelectric Conventional,"235,604",,,,,,
1992,FL,Natural Gas,"19,919,616",,,,,,
1992,FL,Nuclear,"25,115,956",,,,,,
1992,FL,Other,"1,951,858",,,,,,
1992,FL,Other Biomass,"2,920,768",,,,,,
1992,FL,Other Gases,"15,178",,,,,,
1992,FL,Petroleum,"28,617,786",,,,,,
1992,FL,Wood and Wood Derived Fuels,"2,290,724",,,,,,
1992,GA,Total,"97,358,229",,,,,,
1992,GA,Coal,"59,227,954",,,,,,
1992,GA,Hydroelectric Conventional,"4,915,318",,,,,,
1992,GA,Natural Gas,"729,290",,,,,,
1992,GA,Nuclear,"27,996,298",,,,,,
1992,GA,Other Biomass,"87,064",,,,,,
1992,GA,Petroleum,"813,405",,,,,,
1992,GA,Pumped Storage,"483,079",,,,,,
1992,GA,Wood and Wood Derived Fuels,"3,105,821",,,,,,
1992,HI,Total,"9,844,461",,,,,,
1992,HI,Coal,"556,628",,,,,,
1992,HI,Geothermal,"2,134",,,,,,
1992,HI,Hydroelectric Conventional,"61,123",,,,,,
1992,HI,Other Biomass,"805,042",,,,,,
1992,HI,Other Gases,"62,401",,,,,,
1992,HI,Petroleum,"8,334,203",,,,,,
1992,HI,Wind,"22,676",,,,,,
1992,HI,Wood and Wood Derived Fuels,254,,,,,,
1992,IA,Total,"30,496,927",,,,,,
1992,IA,Coal,"25,763,013",,,,,,
1992,IA,Hydroelectric Conventional,"999,665",,,,,,
1992,IA,Natural Gas,"269,011",,,,,,
1992,IA,Nuclear,"3,405,144",,,,,,
1992,IA,Other Biomass,"20,009",,,,,,
1992,IA,Petroleum,"40,085",,,,,,
1992,ID,Total,"7,463,004",,,,,,
1992,ID,Coal,"44,371",,,,,,
1992,ID,Hydroelectric Conventional,"6,653,977",,,,,,
1992,ID,Natural Gas,"137,549",,,,,,
1992,ID,Other,"72,032",,,,,,
1992,ID,Other Biomass,"8,619",,,,,,
1992,ID,Petroleum,"2,313",,,,,,
1992,ID,Wood and Wood Derived Fuels,"544,143",,,,,,
1992,IL,Total,"128,046,228",,,,,,
1992,IL,Coal,"51,416,591",,,,,,
1992,IL,Hydroelectric Conventional,"139,308",,,,,,
1992,IL,Natural Gas,"1,703,597",,,,,,
1992,IL,Nuclear,"73,742,321",,,,,,
1992,IL,Other Biomass,"202,394",,,,,,
1992,IL,Other Gases,"404,078",,,,,,
1992,IL,Petroleum,"437,893",,,,,,
1992,IL,Wood and Wood Derived Fuels,46,,,,,,
1992,IN,Total,"101,018,564",,,,,,
1992,IN,Coal,"96,616,880",,,,,,
1992,IN,Hydroelectric Conventional,"562,476",,,,,,
1992,IN,Natural Gas,"1,184,257",,,,,,
1992,IN,Other Biomass,"33,471",,,,,,
1992,IN,Other Gases,"2,133,416",,,,,,
1992,IN,Petroleum,"488,064",,,,,,
1992,KS,Total,"32,078,493",,,,,,
1992,KS,Coal,"22,152,736",,,,,,
1992,KS,Hydroelectric Conventional,"9,768",,,,,,
1992,KS,Natural Gas,"1,372,392",,,,,,
1992,KS,Nuclear,"8,490,658",,,,,,
1992,KS,Petroleum,"52,826",,,,,,
1992,KS,Wind,113,,,,,,
1992,KY,Total,"77,351,259",,,,,,
1992,KY,Coal,"73,476,309",,,,,,
1992,KY,Hydroelectric Conventional,"3,767,232",,,,,,
1992,KY,Natural Gas,"23,832",,,,,,
1992,KY,Petroleum,"83,886",,,,,,
1992,LA,Total,"73,374,124",,,,,,
1992,LA,Coal,"19,840,001",,,,,,
1992,LA,Hydroelectric Conventional,"656,492",,,,,,
1992,LA,Natural Gas,"36,977,798",,,,,,
1992,LA,Nuclear,"10,355,520",,,,,,
1992,LA,Other,"702,002",,,,,,
1992,LA,Other Biomass,"80,251",,,,,,
1992,LA,Other Gases,"1,162,816",,,,,,
1992,LA,Petroleum,"1,065,464",,,,,,
1992,LA,Wood and Wood Derived Fuels,"2,533,780",,,,,,
1992,MA,Total,"40,087,655",,,,,,
1992,MA,Coal,"11,064,697",,,,,,
1992,MA,Hydroelectric Conventional,"1,010,856",,,,,,
1992,MA,Natural Gas,"8,479,397",,,,,,
1992,MA,Nuclear,"4,741,968",,,,,,
1992,MA,Other Biomass,"1,681,890",,,,,,
1992,MA,Petroleum,"13,726,316",,,,,,
1992,MA,Pumped Storage,"-648,685",,,,,,
1992,MA,Wood and Wood Derived Fuels,"31,216",,,,,,
1992,MD,Total,"41,177,359",,,,,,
1992,MD,Coal,"23,850,470",,,,,,
1992,MD,Hydroelectric Conventional,"1,824,659",,,,,,
1992,MD,Natural Gas,"1,077,542",,,,,,
1992,MD,Nuclear,"10,663,950",,,,,,
1992,MD,Other Biomass,"329,854",,,,,,
1992,MD,Other Gases,"506,572",,,,,,
1992,MD,Petroleum,"2,749,511",,,,,,
1992,MD,Wood and Wood Derived Fuels,"174,801",,,,,,
1992,ME,Total,"15,683,544",,,,,,
1992,ME,Coal,"559,844",,,,,,
1992,ME,Hydroelectric Conventional,"3,512,606",,,,,,
1992,ME,Natural Gas,"24,687",,,,,,
1992,ME,Nuclear,"5,357,999",,,,,,
1992,ME,Other Biomass,"409,247",,,,,,
1992,ME,Petroleum,"2,187,082",,,,,,
1992,ME,Wood and Wood Derived Fuels,"3,632,079",,,,,,
1992,MI,Total,"95,321,939",,,,,,
1992,MI,Coal,"63,346,702",,,,,,
1992,MI,Hydroelectric Conventional,"1,782,271",,,,,,
1992,MI,Natural Gas,"9,528,639",,,,,,
1992,MI,Nuclear,"18,848,731",,,,,,
1992,MI,Other,"31,190",,,,,,
1992,MI,Other Biomass,"330,502",,,,,,
1992,MI,Other Gases,"243,754",,,,,,
1992,MI,Petroleum,"628,767",,,,,,
1992,MI,Pumped Storage,"-770,902",,,,,,
1992,MI,Wood and Wood Derived Fuels,"1,352,285",,,,,,
1992,MN,Total,"40,258,884",,,,,,
1992,MN,Coal,"25,701,266",,,,,,
1992,MN,Hydroelectric Conventional,"1,062,506",,,,,,
1992,MN,Natural Gas,"645,888",,,,,,
1992,MN,Nuclear,"11,166,355",,,,,,
1992,MN,Other Biomass,"525,005",,,,,,
1992,MN,Petroleum,"648,658",,,,,,
1992,MN,Wind,145,,,,,,
1992,MN,Wood and Wood Derived Fuels,"509,061",,,,,,
1992,MO,Total,"56,951,673",,,,,,
1992,MO,Coal,"47,099,235",,,,,,
1992,MO,Hydroelectric Conventional,"1,481,265",,,,,,
1992,MO,Natural Gas,"237,779",,,,,,
1992,MO,Nuclear,"8,083,975",,,,,,
1992,MO,Other Biomass,85,,,,,,
1992,MO,Petroleum,"81,078",,,,,,
1992,MO,Pumped Storage,"-31,744",,,,,,
1992,MS,Total,"23,134,963",,,,,,
1992,MS,Coal,"7,836,090",,,,,,
1992,MS,Natural Gas,"4,735,182",,,,,,
1992,MS,Nuclear,"8,173,763",,,,,,
1992,MS,Petroleum,"413,903",,,,,,
1992,MS,Wood and Wood Derived Fuels,"1,976,025",,,,,,
1992,MT,Total,"25,899,645",,,,,,
1992,MT,Coal,"17,453,833",,,,,,
1992,MT,Hydroelectric Conventional,"8,270,838",,,,,,
1992,MT,Natural Gas,"34,569",,,,,,
1992,MT,Petroleum,"16,956",,,,,,
1992,MT,Wind,50,,,,,,
1992,MT,Wood and Wood Derived Fuels,"123,399",,,,,,
1992,NC,Total,"89,535,255",,,,,,
1992,NC,Coal,"58,274,019",,,,,,
1992,NC,Hydroelectric Conventional,"5,768,453",,,,,,
