YYMM,State,Coal,NG,Petroleum
201504,IN,2.32,2.66,13.47
201504,KS,1.68,4.11,12.88
201504,KY,2.22,3.26,13.92
201504,LA,2.57,2.98,13.93
201504,MA,4.01,3.92,0
201504,MD,2.93,2.47,13.4
201504,ME,4.01,3.81,13.4
201504,MI,2.45,3.19,13.42
201504,MN,1.9,3.28,14.19
201504,MO,1.91,3.34,13.21
201504,MS,3.11,2.83,12.95
201504,MT,2.04,2.26,0
201504,NC,3.56,4.22,13.44
201504,ND,1.56,7.99,12.73
201504,NE,1.35,3.41,0
201504,NH,4.01,3.76,14.23
201504,NJ,0,0,0
201504,NM,2.35,2.92,15.22
201504,NV,2.75,3.13,15.84
201504,NY,0,2.54,0
201504,OH,2.14,2.49,13.65
201504,OK,2.02,2.97,0
201504,OR,0,2.71,0
201504,PA,0,0,13.96
201504,RI,4.01,3.31,13.4
201504,SC,3.56,3.41,14.23
201504,SD,0,3.25,0
201504,TN,2.45,2.64,13.49
201504,TX,2.04,2.84,13.99
201504,UT,1.94,2.79,14.97
201504,VA,2.92,2.72,14.85
201504,VT,4.01,0,0
201504,WA,0,3.28,0
201504,WI,2.4,3.02,13.23
201504,WV,2.4,1.81,14.57
201504,WY,1.67,20.46,11.04
201505,AK,0,4.83,0
201505,AL,2.37,3.18,14.71
201505,AR,2.28,3.86,14.91
201505,AZ,2.11,4.01,15.5
201505,CA,2.38,3.83,0
201505,CO,1.79,3.66,0
201505,CT,3.95,0,0
201505,DE,2.99,0,0
201505,FL,2.98,4.32,16.38
201505,GA,3.12,3.5,14.84
201505,HI,0,4.83,11.89
201505,IA,1.65,2.99,14.74
201505,ID,1.97,3.08,0
201505,IL,2.07,6.56,15.39
201505,IN,2.3,2.92,15.59
201505,KS,1.68,4.05,14.71
201505,KY,2.27,3.72,15.14
201505,LA,2.98,2.96,14.51
201505,MA,3.95,2.65,0
201505,MD,2.77,3.13,0.18
201505,ME,3.95,2.65,0
201505,MI,2.44,3.22,14.92
201505,MN,1.98,4.82,14.62
201505,MO,1.89,4.25,14.9
201505,MS,3.2,2.84,14.58
201505,MT,2.01,2.23,0
201505,NC,3.46,3.97,14.88
201505,ND,1.56,11.09,13.56
201505,NE,1.37,3.77,0
201505,NH,3.95,6.95,10.01
201505,NJ,0,0,0
201505,NM,2.4,3.14,16.71
201505,NV,0,3.08,16.56
201505,NY,0,2.62,9.25
201505,OH,2.09,2.58,15.78
201505,OK,1.98,3.22,0
201505,OR,2.38,2.83,0
201505,PA,0,0,0
201505,RI,3.95,2.1,0
201505,SC,3.58,3.65,16.31
201505,SD,0,2.91,0
201505,TN,2.41,2.27,14.55
201505,TX,2.1,2.93,13.87
201505,UT,1.97,2.65,16.54
201505,VA,2.96,2.72,9.73
201505,VT,3.95,0,0
201505,WA,2.38,3.4,0
201505,WI,2.3,3.24,13.37
201505,WV,2.42,2.79,14.91
201505,WY,1.72,3.5,23.09
201506,AK,3.08,5.11,19.91
201506,AL,2.6,3.11,14.71
201506,AR,2.28,3.27,14.27
201506,AZ,2.12,3.43,15.04
201506,CA,2.21,3.77,0
201506,CO,1.97,3.21,0
201506,CT,4,0,0
201506,DE,2.97,0,0
201506,FL,3.03,4.46,13.81
201506,GA,2.94,3.3,13.73
201506,HI,3.08,5.11,13.86
201506,IA,1.62,2.89,13.85
201506,ID,1.95,2.74,0
201506,IL,2.09,4.06,14.37
201506,IN,2.29,2.89,15.15
201506,KS,1.71,3.52,0
201506,KY,2.24,4.2,14.44
201506,LA,3.18,2.99,14.19
201506,MA,4,2.24,0
201506,MD,2.9,2.96,11.61
201506,ME,4,2.24,11.61
201506,MI,2.37,3.2,14.45
201506,MN,1.89,3.4,14.1
201506,MO,1.84,3.31,14.13
201506,MS,3.09,2.92,13.53
201506,MT,1.86,2.23,0
201506,NC,3.6,3.95,14.19
201506,ND,1.61,8.42,14.1
201506,NE,1.38,3.36,0
201506,NH,4,6.95,17.02
201506,NJ,0,0,0
201506,NM,2.27,3.46,16.42
201506,NV,0,3.28,17.13
201506,NY,0,2.55,15.42
201506,OH,2.14,2.23,15.08
201506,OK,1.94,3.15,14.12
201506,OR,2.21,2.74,0
201506,PA,0,0,14.66
201506,RI,4,1.91,11.61
201506,SC,3.55,3.51,16.08
201506,SD,2.91,3.34,0
201506,TN,2.38,2.73,13.91
201506,TX,2.1,2.97,14.16
201506,UT,1.94,2.98,15.3
201506,VA,2.77,2.78,10.49
201506,VT,4,0,0
201506,WA,2.21,3.18,0
201506,WI,2.37,3.19,14.92
201506,WV,2.38,2.82,15.35
201506,WY,1.64,3.7,13.98
201507,AK,3.21,5.16,18.63
201507,AL,2.53,3.18,13.69
201507,AR,2.26,3.25,11.9
201507,AZ,2.1,3.52,16.97
201507,CA,2.34,3.78,0
201507,CO,1.89,3.21,0
201507,CT,3.96,0,0
201507,DE,2.93,0,0
201507,FL,3.01,4.35,13.5
201507,GA,2.91,3.33,12.61
201507,HI,3.21,5.16,14.04
201507,IA,1.64,2.91,12.93
201507,ID,1.96,2.85,0
201507,IL,2.07,3.57,15.41
201507,IN,2.27,3.07,13.35
201507,KS,1.7,3.38,13.09
201507,KY,2.19,3.81,13.26
201507,LA,3.06,3.36,13.32
201507,MA,3.96,3.15,0
201507,MD,2.77,3.58,10.43
201507,ME,3.96,3.28,10.43
201507,MI,2.38,3.38,13.05
201507,MN,1.83,3.35,13.78
201507,MO,1.88,3.24,13.41
201507,MS,3.13,2.96,8.9
201507,MT,1.69,2.27,0
201507,NC,3.5,4.07,13.1
201507,ND,1.45,11.15,13.29
201507,NE,1.34,3.53,0
201507,NH,3.96,3.9,15.97
201507,NJ,0,0,0
201507,NM,2.34,3.71,19.59
201507,NV,2.78,3.28,15.98
201507,NY,0,2.54,14.53
201507,OH,2.13,2.41,13.51
201507,OK,1.95,3.12,0
201507,OR,2.34,2.6,16.49
201507,PA,0,0,13.57
201507,RI,3.96,2.33,10.43
201507,SC,3.52,3.52,15.73
201507,SD,2.34,3.56,0
201507,TN,2.34,2.72,12.22
201507,TX,2.17,3.02,12.28
201507,UT,1.95,2.97,12.81
201507,VA,2.69,2.69,8.43
201507,VT,3.96,0,0
201507,WA,2.34,3.26,0
201507,WI,2.27,3.21,31.61
201507,WV,2.31,2.88,13.6
201507,WY,1.68,3.79,12.39
201508,AK,3.09,5.19,16.5
201508,AL,2.47,3.2,12.16
201508,AR,2.26,3.09,0
201508,AZ,2,3.44,11.84
201508,CA,2.52,3.7,0
201508,CO,1.86,3.11,0
201508,CT,3.96,0,0
201508,DE,2.98,0,0
201508,FL,3.1,4.4,11.73
201508,GA,2.93,3.29,11.1
201508,HI,3.09,5.19,12.25
201508,IA,1.63,2.97,11.84
201508,ID,1.91,2.92,0
201508,IL,2.04,3.81,0
201508,IN,2.3,3.02,13.7
201508,KS,1.68,3.54,12.2
201508,KY,2.19,4.03,13
201508,LA,3.07,3.14,0
201508,MA,3.96,2.9,0
201508,MD,2.83,3.9,11.16
201508,ME,3.96,3.38,11.16
201508,MI,2.37,3.56,11.84
201508,MN,1.91,3.51,12.78
201508,MO,1.89,3.37,12.21
201508,MS,3.05,2.96,10.86
201508,MT,1.56,2.23,0
201508,NC,3.44,4.08,11.57
201508,ND,1.5,6.56,12.06
201508,NE,1.34,4.73,22.03
201508,NH,3.96,5.15,11.76
201508,NJ,0,0,0
201508,NM,2.37,3.15,14.37
201508,NV,2.71,3.24,16.92
201508,NY,0,2.43,12.6
201508,OH,2.1,2.19,12.38
201508,OK,1.97,3.08,0
201508,OR,2.52,2.78,0
201508,PA,0,0,12.1
201508,RI,3.96,2.36,11.16
201508,SC,3.51,3.42,15.15
201508,SD,2.29,4,12.81
201508,TN,2.38,2.71,11.31
201508,TX,2.18,2.99,11.76
201508,UT,1.96,3.02,10.54
201508,VA,2.79,2.75,9.56
201508,VT,3.96,0,0
201508,WA,2.52,3.51,0
201508,WI,2.23,3.19,14.62
201508,WV,2.36,2.52,11.91
201508,WY,1.56,5.12,13.08
201509,AK,3.16,5.45,16.22
201509,AL,2.44,3.08,11.7
201509,AR,2.24,2.97,12.06
201509,AZ,1.99,3.36,11.63
201509,CA,2.36,3.53,0
201509,CO,1.78,3.07,11.7
201509,CT,4.13,0,0
201509,DE,2.97,0,0
201509,FL,3.13,4.4,11.71
201509,GA,2.93,3.25,10.96
201509,HI,3.16,5.45,9.8
201509,IA,1.64,2.83,11.91
201509,ID,1.96,3.01,0
201509,IL,2.06,3.29,12.26
201509,IN,2.3,2.93,12.5
201509,KS,1.68,3.51,11.93
201509,KY,2.18,3.37,12.78
201509,LA,3.58,2.88,10.82
201509,MA,4.13,3.44,0
201509,MD,2.83,3.05,10.88
201509,ME,4.13,3.44,10.88
201509,MI,2.28,3.33,12.65
201509,MN,1.8,3.26,13.09
201509,MO,1.88,3.25,12.1
201509,MS,3.13,2.81,0
201509,MT,1.56,2.18,0
201509,NC,3.38,3.94,11.73
201509,ND,1.66,8.74,11.87
201509,NE,1.34,3.15,0
201509,NH,4.13,5.42,13.49
201509,NJ,0,0,0
201509,NM,2.4,3,12.1
201509,NV,1.93,3.16,16.34
201509,NY,0,2.26,13
201509,OH,2.11,2.16,12.42
201509,OK,1.94,3.05,12.9
201509,OR,2.36,2.69,0
201509,PA,0,0,0
201509,RI,4.13,2.71,10.88
201509,SC,3.52,3.46,19.16
201509,SD,1.95,3.12,0
201509,TN,2.4,2.6,11.64
201509,TX,2.14,2.84,11.14
201509,UT,1.93,2.87,15.43
201509,VA,2.79,2.58,7
201509,VT,4.13,0,0
201509,WA,2.36,3.46,0
201509,WI,2.2,3.17,12.68
201509,WV,2.34,2.68,12.84
201509,WY,1.87,3.78,14.87
201510,AK,3.27,5.42,16.37
201510,AL,2.35,2.84,13.11
201510,AR,2.28,4.06,11.98
201510,AZ,1.98,3.1,13.86
201510,CA,2.36,3.37,0
201510,CO,1.75,2.89,0
201510,CT,3.95,0,0
201510,DE,2.89,0,0
201510,FL,3.14,4.21,11.85
201510,GA,2.76,2.8,10.82
201510,HI,3.27,5.42,8.36
201510,IA,1.62,2.71,11.93
201510,ID,1.89,2.92,0
201510,IL,2.04,4.17,14.36
201510,IN,2.29,2.6,13.76
201510,KS,1.68,4.5,11.54
201510,KY,2.18,2.87,13.42
201510,LA,3.4,2.65,10.71
201510,MA,3.95,3.11,0
201510,MD,2.83,2.92,9.21
201510,ME,3.95,3.13,9.21
201510,MI,2.29,2.86,13.76
201510,MN,1.79,3.4,13.68
201510,MO,1.84,3.3,14.32
201510,MS,2.88,2.58,0
201510,MT,1.6,2.07,0
201510,NC,3.35,4.26,11.43
201510,ND,1.43,8.79,11.79
201510,NE,1.31,3.01,0
201510,NH,3.95,3.93,0
201510,NJ,0,0,0
201510,NM,2.28,2.95,12.55
201510,NV,2.2,3.1,19.08
201510,NY,0,2.4,12.09
201510,OH,2.14,2.05,13.46
201510,OK,1.91,2.77,12.43
201510,OR,2.36,2.68,0
201510,PA,0,0,11.45
201510,RI,3.95,3.64,9.21
201510,SC,3.64,2.68,13.77
201510,SD,2.12,2.74,8.24
201510,TN,2.36,2.46,11.34
201510,TX,2.02,2.66,11.6
201510,UT,1.96,2.85,14.62
201510,VA,2.7,2.56,13.07
201510,VT,3.95,0,0
201510,WA,2.36,3.42,0
201510,WI,2.18,2.82,11.87
201510,WV,2.34,1.97,13.45
201510,WY,1.62,4.27,11.72
201511,AK,3.57,5.45,15.73
201511,AL,2.38,2.43,12.02
201511,AR,2.25,2.72,11.63
201511,AZ,2.07,2.86,13.63
201511,CA,2.51,3.32,0
201511,CO,1.84,2.94,0
201511,CT,3.57,0,0
201511,DE,2.86,0,0
201511,FL,3.14,3.9,11.89
201511,GA,2.69,2.6,10.74
201511,HI,3.57,5.45,9
201511,IA,1.5,4.75,12.26
201511,ID,1.88,2.72,0
201511,IL,2.07,3.56,12.51
201511,IN,2.3,2.5,12.06
201511,KS,1.73,3.8,11.38
201511,KY,2.17,2.47,11.78
201511,LA,3.85,2.26,0
201511,MA,3.57,3.53,21.6
201511,MD,2.82,2.94,10.65
201511,ME,3.57,5.29,10.65
201511,MI,2.32,2.48,10.99
201511,MN,1.8,3.55,13.15
201511,MO,1.87,2.56,11.53
201511,MS,2.58,2.32,0
201511,MT,1.49,1.91,0
201511,NC,3.38,3.67,10.59
201511,ND,1.65,11.52,11.18
201511,NE,1.32,3.2,13.47
201511,NH,3.57,6.81,13.16
201511,NJ,0,0,0
201511,NM,2.19,2.5,14.98
201511,NV,2.3,2.73,12.67
201511,NY,0,2.83,6.71
201511,OH,2.08,1.9,12.67
201511,OK,1.98,2.44,0
201511,OR,2.51,2.45,10.53
201511,PA,0,0,11.29
201511,RI,3.57,3.2,10.65
201511,SC,3.47,2.74,12.29
201511,SD,2.93,2.76,0
201511,TN,2.23,2.29,10.62
201511,TX,2.07,2.42,11.54
201511,UT,1.81,2.46,13.88
201511,VA,2.84,3.16,9.76
201511,VT,3.57,0,0
201511,WA,2.51,3.22,11.29
201511,WI,2.13,2.57,13.42
201511,WV,2.37,1.83,11.98
201511,WY,1.58,3.59,12.29
201512,AK,3.3,5.41,12.93
201512,AL,2.38,2.34,8.84
201512,AR,2.29,2.56,0
201512,AZ,1.99,2.83,10.96
201512,CA,2.31,3.21,0
201512,CO,1.83,2.9,10.74
201512,CT,0,0,0
201512,DE,2.93,0,0
201512,FL,3.1,3.93,9.15
201512,GA,2.97,2.33,8.55
201512,HI,3.3,5.41,9.06
201512,IA,1.49,2.44,9.4
201512,ID,1.89,2.41,0
201512,IL,2.05,2.62,9.03
201512,IN,2.28,2.27,9.74
201512,KS,1.69,4.52,9.8
201512,KY,2.18,3.38,9.52
201512,LA,3.78,2.18,0
201512,MA,0,3.36,21.58
201512,MD,2.92,2.93,0.19
201512,ME,0,3.37,0
201512,MI,2.28,1.81,8.87
201512,MN,1.86,2.74,7.74
201512,MO,1.84,2.55,9.34
201512,MS,2.56,2.24,9.18
201512,MT,1.53,1.91,0
201512,NC,3.38,3.8,9.25
201512,ND,1.63,7.24,9.96
201512,NE,1.29,3.44,9.33
201512,NH,0,7.1,12.5
201512,NJ,0,0,0
201512,NM,2.31,2.33,13.33
201512,NV,2.08,2.87,11.66
201512,NY,0,3.59,5.74
201512,OH,2.04,1.76,9.05
201512,OK,1.94,2.23,0
201512,OR,2.31,2.52,10.41
201512,PA,0,0,9.3
201512,RI,0,0,0
201512,SC,3.46,2.73,11.45
201512,SD,2.03,2.13,0
201512,TN,2.44,2.32,8.88
201512,TX,2.16,2.33,10.02
201512,UT,1.9,2.54,10.55
201512,VA,2.88,2.73,6.98
201512,VT,0,0,0
201512,WA,2.31,3.39,0
201512,WI,2.16,2.54,8.91
201512,WV,2.37,1.57,11.31
201512,WY,1.61,6.03,13.6
201601,AK,3.15,6.43,11.23
201601,AL,2.38,2.77,7.59
201601,AR,2.28,2.58,7.53
201601,AZ,2.2,3.08,13.86
201601,CA,2.31,3.36,0
201601,CO,1.81,3.07,11.51
201601,CT,0,0,0
201601,DE,2.8,0,0
201601,FL,2.95,3.94,8.21
201601,GA,2.82,2.98,8.13
201601,HI,3.15,6.43,7.5
201601,IA,1.59,2.79,7.89
201601,ID,1.96,2.67,0
201601,IL,2.02,3.77,0
201601,IN,2.29,2.73,8.61
201601,KS,1.69,4.14,7.68
201601,KY,2.14,3.3,8.03
201601,LA,2.7,2.49,0
201601,MA,0,5.69,22.24
201601,MD,2.56,3.37,6.28
201601,ME,0,5.63,6.28
201601,MI,2.35,2.73,7.64
201601,MN,2.13,3.05,9.71
201601,MO,1.88,2.74,8.06
201601,MS,2.75,3.65,7.65
201601,MT,0,0,0
201601,NC,3.13,4.1,7.76
201601,ND,1.44,2.45,6.31
201601,NE,1.35,3.33,0
201601,NH,0,3.38,9.19
201601,NJ,0,0,0
201601,NM,2.38,2.76,8.44
201601,NV,1.96,2.86,12.08
201601,NY,0,4.02,7.61
201601,OH,2.04,2.17,7.98
201601,OK,2.04,2.64,15.57
201601,OR,2.31,2.51,0
201601,PA,0,0,7.97
201601,RI,0,0,6.28
201601,SC,3.36,3.16,9.47
201601,SD,2.24,2.42,7.54
201601,TN,2.27,2.56,7.65
201601,TX,2.13,2.56,8.42
201601,UT,1.95,2.7,8.07
201601,VA,2.88,3.85,9.12
201601,VT,0,0,0
201601,WA,2.31,3.52,0
201601,WI,2.13,2.83,16.71
201601,WV,2.34,2.04,9.46
201601,WY,1.72,12.63,10.65
201602,AK,3.11,6.4,11.77
201602,AL,2.47,2.51,9.28
201602,AR,2.3,2,7.66
201602,AZ,2.19,2.8,9.03
201602,CA,2.35,3.26,0
201602,CO,1.84,3.1,8.71
201602,CT,0,0,0
201602,DE,2.8,0,0
201602,FL,2.98,3.88,8.86
201602,GA,2.96,2.57,8.07
201602,HI,3.11,6.4,6.22
201602,IA,1.58,2.44,8.24
201602,ID,1.8,2.25,0
201602,IL,2.02,2.87,8.66
201602,IN,2.25,2.5,8.44
201602,KS,1.76,4.1,0
201602,KY,2.12,3.31,8.31
201602,LA,2.63,2.29,0
201602,MA,0,4.35,0
201602,MD,2.55,5.32,7.49
201602,ME,0,4.35,7.49
201602,MI,2.35,2.43,8.24
201602,MN,2.1,3,9.01
201602,MO,1.88,2.38,8.07
201602,MS,2.8,2.25,7.99
201602,MT,0,0,0
201602,NC,3.16,3.61,8.22
201602,ND,1.51,2.23,6.59
201602,NE,1.35,2.66,0
201602,NH,0,5.71,9.37
201602,NJ,0,0,0
201602,NM,1.71,2.43,8.81
201602,NV,0,2.67,9.62
201602,NY,0,3.6,8.29
201602,OH,1.95,1.88,9.06
201602,OK,1.94,2.3,9.12
201602,OR,2.35,2.04,0
201602,PA,0,0,8.25
201602,RI,0,0,7.49
201602,SC,3.22,3,9.26
201602,SD,2.14,1.96,0
201602,TN,2.19,2.31,7.94
201602,TX,2.1,2.32,8.05
201602,UT,1.94,2.45,5.9
201602,VA,2.98,3.21,7
201602,VT,0,0,0
201602,WA,2.35,3.59,0
201602,WI,2.12,2.6,8.82
201602,WV,2.26,1.95,9.04
201602,WY,1.44,7.56,10.74
201603,AK,3.06,6.31,11.83
201603,AL,2.4,2.28,9.24
201603,AR,2.32,1.96,9.76
201603,AZ,2.15,2.32,8.25
201603,CA,0,2.81,0
201603,CO,1.92,2.72,8.16
201603,CT,0,0,0
201603,DE,2.79,0,0
201603,FL,3.05,3.39,9
201603,GA,2.89,2.19,8.87
201603,HI,3.06,6.31,5.6
201603,IA,1.62,2.11,10.3
201603,ID,1.85,2.26,0
201603,IL,1.99,2.24,0
201603,IN,2.24,2.06,9.72
201603,KS,1.67,2.75,0
201603,KY,2.14,2.12,9.47
201603,LA,2.76,1.9,0
201603,MA,0,2.19,0
201603,MD,2.86,2.54,0.2
201603,ME,0,2.24,0
201603,MI,2.3,2.28,9.19
201603,MN,2.07,2.63,9.7
201603,MO,1.84,1.92,9.24
201603,MS,2.53,2.02,0
201603,MT,0,0,0
201603,NC,3.06,3.05,9.18
201603,ND,1.62,1.91,7.79
201603,NE,1.35,2.19,0
201603,NH,0,9.26,9.62
201603,NJ,0,0,0
201603,NM,1.7,2.41,8.95
201603,NV,1.73,2.22,10.55
201603,NY,0,2.34,0
201603,OH,1.92,1.49,10.3
201603,OK,1.87,1.97,10.09
201603,OR,0,1.82,0
201603,PA,0,0,8.94
201603,RI,0,0,0
201603,SC,3.2,3.09,10.9
201603,SD,2.4,1.72,0
201603,TN,2.36,2.04,9.51
201603,TX,2.19,1.98,10.17
201603,UT,1.96,1.94,0
201603,VA,2.95,2.21,7.93
201603,VT,0,0,0
201603,WA,0,4.48,0
201603,WI,2.25,2.22,14.13
201603,WV,2.31,1.58,11.48
201603,WY,1.66,4.17,8.59
201604,AK,3.02,6.44,11.54
201604,AL,2.6,2.34,11.33
201604,AR,2.15,2.88,9.9
201604,AZ,2.19,2.46,9.87
201604,CA,0,2.87,0
201604,CO,2.01,2.62,8.88
201604,CT,3.94,0,0
201604,DE,2.8,0,0
201604,FL,3.19,3.54,10.73
201604,GA,2.82,2.41,9.47
201604,HI,3.02,6.44,7.55
201604,IA,1.65,2.47,8.06
201604,ID,1.88,11.72,0
201604,IL,2.01,2.74,0
201604,IN,2.22,2.46,10.34
201604,KS,1.7,3.06,0
201604,KY,2.13,2.53,9.59
201604,LA,2.34,2.18,9.39
201604,MA,3.94,3.66,0
201604,MD,2.83,2.29,0.21
201604,ME,3.94,3.5,0
201604,MI,2.22,2.34,10.03
201604,MN,2.05,2.37,10.19
201604,MO,1.86,2.17,9.62
201604,MS,2.57,2.09,10.36
201604,MT,0,0,0
201604,NC,3.05,3.35,9.67
201604,ND,1.67,2.09,8.08
201604,NE,1.32,2.28,9.96
201604,NH,3.94,3.16,0
201604,NJ,0,0,0
201604,NM,1.61,2.53,11.44
201604,NV,2.01,2.31,9.36
201604,NY,0,1.94,8.81
201604,OH,1.88,2.21,9.9
201604,OK,1.91,2.15,0
201604,OR,0,1.94,0
201604,PA,0,0,9.55
201604,RI,3.94,0,0
201604,SC,3.24,3.17,9.86
201604,SD,2.23,1.94,0
201604,TN,2.31,1.95,9.81
201604,TX,2.08,2.17,12.18
201604,UT,1.97,1.95,11.6
201604,VA,2.9,2.66,8.41
201604,VT,3.94,0,0
201604,WA,0,3.17,0
201604,WI,2.29,2.38,10.07
201604,WV,2.37,1.84,10.93
201604,WY,1.58,5.67,9.89
201605,AK,2.94,6.4,0
201605,AL,2.48,2.42,11.75
201605,AR,2.04,2.46,10.69
201605,AZ,2.13,2.72,11.72
201605,CA,0,3.07,0
201605,CO,1.85,2.68,0
201605,CT,3.92,0,0
201605,DE,2.78,0,0
201605,FL,2.94,3.57,9.45
201605,GA,2.84,2.42,10.48
201605,HI,2.94,6.4,8.57
201605,IA,1.64,1.98,11.05
201605,ID,1.83,2.41,0
201605,IL,2,2.49,0
201605,IN,2.24,2.22,10.94
201605,KS,1.68,3.04,10.96
201605,KY,2.09,2.62,11.22
201605,LA,2.94,2.16,0
201605,MA,3.92,2.53,9.56
201605,MD,2.79,2.37,9.78
201605,ME,3.92,2.55,9.78
201605,MI,2.18,2.36,11.53
201605,MN,2.07,2.35,11.29
201605,MO,1.85,2.49,11.15
201605,MS,2.65,2.05,0
201605,MT,0,0,0
201605,NC,2.96,3.59,10.71
201605,ND,1.62,2.04,10.49
201605,NE,1.32,2.57,0
201605,NH,3.92,2.62,11.82
201605,NJ,0,0,0
201605,NM,1.68,2.34,12.14
201605,NV,0,2.45,0
201605,NY,0,1.94,0
201605,OH,1.83,2.07,11.44
201605,OK,1.87,2.26,0
201605,OR,0,1.74,0
201605,PA,0,0,11.41
201605,RI,3.92,2.17,9.78
201605,SC,3.34,2.74,11.66
201605,SD,2.27,1.97,0
201605,TN,2.09,1.95,10.8
201605,TX,2.06,2.15,9.46
201605,UT,1.99,2.16,12.81
201605,VA,2.87,2.29,7.89
201605,VT,3.92,0,0
201605,WA,0,2.24,0
201605,WI,2.12,2.36,10.82
201605,WV,2.39,2.18,12.28
201605,WY,1.53,11.66,10.34
201606,AK,3.24,7.06,16.1
201606,AL,2.35,2.79,11.46
201606,AR,2.08,3.07,11.54
201606,AZ,2.12,2.86,12.59
201606,CA,2.26,3.28,0
201606,CO,1.99,2.86,12.43
201606,CT,4.11,0,0
201606,DE,2.77,0,0
201606,FL,3.12,3.4,13.41
201606,GA,2.9,3.02,11.29
201606,HI,3.24,7.06,9.51
201606,IA,1.6,2.47,11.53
201606,ID,1.92,2.47,0
201606,IL,2.01,3.07,11.82
201606,IN,2.2,2.8,11.84
201606,KS,1.67,2.97,11.7
201606,KY,2.12,3.03,11.65
201606,LA,2.95,2.54,11.33
201606,MA,4.11,3.03,9.56
201606,MD,2.85,2.88,0.22
201606,ME,4.11,2.97,0
201606,MI,2.23,2.82,12.15
201606,MN,2.02,2.88,11.79
201606,MO,1.84,2.73,11.56
201606,MS,2.47,2.56,11.45
201606,MT,0,0,0
201606,NC,3.08,3.55,11.4
201606,ND,1.61,2.64,10.74
201606,NE,1.34,3.12,11.71
201606,NH,4.11,2.9,9.12
201606,NJ,0,0,0
201606,NM,1.6,2.72,13.59
201606,NV,0,2.47,13.32
201606,NY,0,2.13,0
201606,OH,1.86,2.23,12.78
201606,OK,1.98,2.72,12.41
201606,OR,2.26,1.93,0
201606,PA,0,0,11.68
201606,RI,4.11,0,0
201606,SC,3.08,3.25,12.23
201606,SD,2.25,2.38,0
201606,TN,2.15,2.35,11.32
201606,TX,2.04,2.64,11.81
201606,UT,1.97,2.32,12.65
201606,VA,2.74,2.42,11.36
201606,VT,4.11,0,0
201606,WA,2.26,2.4,0
201606,WI,2.2,2.48,11.64
201606,WV,2.29,2.45,11.75
201606,WY,1.91,16.92,12.67
201607,AK,3.14,6.76,0
201607,AL,2.43,3.06,12.28
201607,AR,2.23,3.3,0
201607,AZ,2.09,3.58,11.09
201607,CA,2.29,3.72,0
201607,CO,1.81,3.07,10.87
201607,CT,4.09,0,0
201607,DE,2.79,0,0
201607,FL,3.02,3.66,15.76
201607,GA,2.77,3.26,10.29
201607,HI,3.14,6.76,10.18
201607,IA,1.63,2.69,10.92
201607,ID,1.98,2.83,0
201607,IL,2.05,3.18,0
201607,IN,2.25,3.25,11.17
201607,KS,1.67,3.17,11.73
201607,KY,2.13,3.22,10.62
201607,LA,2.87,3.02,10.14
201607,MA,4.09,3.31,0
201607,MD,2.81,2.84,0.23
201607,ME,4.09,3.53,0
201607,MI,2.25,3.05,10.74
201607,MN,2.06,3.16,11.4
201607,MO,1.86,3.03,11.07
201607,MS,2.47,2.9,10.81
201607,MT,0,0,0
201607,NC,3.1,3.72,10.73
201607,ND,1.51,2.89,10.56
201607,NE,1.35,3.19,0
201607,NH,4.09,4,9.12
201607,NJ,0,0,0
201607,NM,1.95,3.15,11.6
201607,NV,0,3.23,11.78
201607,NY,0,2.68,10.06
201607,OH,1.83,2.54,11.25
201607,OK,1.79,2.91,12.6
201607,OR,2.29,2.48,0
201607,PA,0,0,10.82
201607,RI,4.09,2.84,0
201607,SC,3.06,3.27,11.44
201607,SD,2.16,2.72,0
201607,TN,2.18,2.72,10.46
201607,TX,2.13,2.92,11.13
201607,UT,1.93,2.87,13.93
201607,VA,2.95,2.74,6.15
201607,VT,4.09,0,0
201607,WA,2.29,3.33,0
201607,WI,2.2,2.95,11.42
201607,WV,2.29,2.75,11.09
201607,WY,2.07,0,11.05
201608,AK,3.07,6.45,14.41
201608,AL,2.38,3.14,12.67
201608,AR,2.24,3.39,10.15
201608,AZ,2.09,3.36,10.73
201608,CA,2.33,3.65,0
201608,CO,1.9,3.15,0
201608,CT,4.07,0,0
201608,DE,2.8,0,0
201608,FL,3.06,3.86,7.46
201608,GA,2.75,3.29,10.53
201608,HI,3.07,6.45,9.21
201608,IA,1.6,2.78,11.07
201608,ID,1.94,2.89,0
201608,IL,1.97,3.07,11.65
201608,IN,2.25,3.52,11.13
201608,KS,1.8,3.39,0
201608,KY,2.1,3.23,11.47
201608,LA,2.77,3.06,0
201608,MA,4.07,3.57,0
201608,MD,2.99,2.87,0.24
201608,ME,4.07,3.71,0
201608,MI,2.23,3.1,11.24
201608,MN,2.04,3.16,11.62
201608,MO,1.86,3.06,11.76
201608,MS,2.65,3.07,9.98
201608,MT,0,0,0
201608,NC,3.12,3.59,11.06
201608,ND,1.43,2.98,9.11
201608,NE,1.36,3.24,11.37
201608,NH,4.07,4.35,10.15
201608,NJ,0,0,0
201608,NM,1.8,3.11,11.3
201608,NV,2.1,3.09,11.89
201608,NY,0,2.4,10.99
201608,OH,1.88,2.38,11.48
201608,OK,1.91,2.92,12.6
201608,OR,2.33,2.26,0
201608,PA,0,0,0
201608,RI,4.07,0,0
201608,SC,3.08,3.38,11.96
201608,SD,2.21,2.77,0
